latitude,longitude,sst_celsius
7.6656,68.7936,2.33
7.6656,68.859,2.16
7.6656,68.99,2.14
7.6656,69.0555,2.14
7.6656,69.1209,2.15
7.6656,69.1864,2.14
7.6656,69.2519,2.15
7.6656,69.3174,2.15
7.6656,69.3828,2.17
7.6656,69.4483,2.2
7.6656,69.5138,2.16
7.6656,69.5792,2.2
7.6656,69.6447,2.23
7.6656,69.7102,2.24
7.6656,69.7757,2.19
7.6656,69.9066,2.18
7.6656,69.9721,2.24
7.6656,70.0376,2.12
7.6656,70.103,2.25
7.6656,70.1685,2.17
7.6656,70.234,2.21
7.6656,70.2994,2.16
7.6656,70.3649,2.21
7.6656,70.4304,2.13
7.6656,76.7812,2.45
7.6656,76.8467,2.4
7.6656,76.9122,2.37
7.6656,76.9776,2.32
7.6656,77.0431,2.41
7.6656,77.1086,2.38
7.6656,77.1741,2.36
7.6656,77.2395,2.31
7.6656,77.305,2.3
7.6656,77.3705,2.26
7.6656,77.436,2.32
7.6656,77.5014,2.37
7.6656,77.5669,2.31
7.6656,77.6324,2.31
7.6656,77.6978,2.34
7.6656,77.7633,2.34
7.6656,77.8288,2.39
7.6656,77.8943,2.34
7.6656,77.9597,2.31
7.6656,78.0252,2.32
7.6656,78.0907,2.29
7.6656,78.1562,2.28
7.6656,78.2216,2.32
7.6656,78.2871,2.29
7.6656,78.3526,2.4
7.6656,78.418,2.33
7.6656,78.4835,2.32
7.6656,78.549,2.36
7.6656,78.6145,2.44
7.6656,78.6799,2.38
7.6656,78.7454,2.32
7.6656,78.8109,2.35
7.6656,78.8763,2.37
7.6656,78.9418,2.3
7.6656,79.0073,2.32
7.6656,79.0728,2.32
7.6656,79.1382,2.37
7.6656,79.2037,2.36
7.6656,79.2692,2.41
7.6656,79.3347,2.3
7.6656,79.4001,2.28
7.6656,79.5311,2.29
7.6656,79.5965,2.27
7.6656,79.7275,2.51
7.6001,66.1747,2.15
7.6001,66.2401,2.17
7.6001,66.3056,2.21
7.6001,66.3711,2.2
7.6001,66.4366,2.23
7.6001,66.633,2.34
7.6001,66.6985,2.32
7.6001,66.7639,2.29
7.6001,66.8294,2.26
7.6001,66.8949,2.25
7.6001,66.9603,2.26
7.6001,67.0258,2.24
7.6001,67.0913,2.3
7.6001,67.1568,2.33
7.6001,67.2222,2.5
7.6001,67.4841,2.37
7.6001,67.5496,2.34
7.6001,67.6151,2.28
7.6001,67.6805,2.23
7.6001,67.746,2.23
7.6001,67.8115,2.23
7.6001,67.877,2.21
7.6001,67.9424,2.25
7.6001,68.0734,2.22
7.6001,68.1388,2.14
7.6001,68.2043,2.51
7.6001,68.2698,2.17
7.6001,68.3353,2.38
7.6001,68.4007,2.15
7.6001,68.4662,2.15
7.6001,68.5972,2.18
7.6001,68.6626,2.17
7.6001,68.7281,2.11
7.6001,68.7936,2.28
7.6001,68.859,2.22
7.6001,68.9245,2.16
7.6001,69.0555,2.09
7.6001,69.1209,2.16
7.6001,69.1864,2.16
7.6001,69.2519,2.16
7.6001,69.3174,2.18
7.6001,69.3828,2.19
7.6001,69.4483,2.19
7.6001,69.5138,2.22
7.6001,69.5792,2.22
7.6001,69.6447,2.21
7.6001,69.7102,2.2
7.6001,69.7757,2.21
7.6001,69.8411,2.16
7.6001,69.9066,2.16
7.6001,69.9721,2.19
7.6001,70.0376,2.19
7.6001,70.1685,2.36
7.6001,70.234,2.19
7.6001,70.2994,2.25
7.6001,70.3649,2.18
7.6001,70.4304,2.29
7.6001,76.3884,2.65
7.6001,76.5193,2.52
7.6001,76.7158,2.49
7.6001,76.7812,2.47
7.6001,76.8467,2.43
7.6001,76.9122,2.36
7.6001,76.9776,2.77
7.6001,77.0431,2.39
7.6001,77.1086,2.32
7.6001,77.1741,2.31
7.6001,77.2395,2.48
7.6001,77.305,2.37
7.6001,77.3705,2.33
7.6001,77.436,2.32
7.6001,77.5014,2.3
7.6001,77.5669,2.3
7.6001,77.6324,2.32
7.6001,77.6978,2.34
7.6001,77.7633,2.33
7.6001,77.8288,2.33
7.6001,77.8943,2.31
7.6001,77.9597,2.29
7.6001,78.0252,2.31
7.6001,78.0907,2.28
7.6001,78.1562,2.28
7.6001,78.2216,2.28
7.6001,78.2871,2.31
7.6001,78.3526,2.31
7.6001,78.418,2.28
7.6001,78.4835,2.42
7.6001,78.549,2.33
7.6001,78.6145,2.39
7.6001,78.6799,2.48
7.6001,78.7454,2.38
7.6001,78.8109,2.39
7.6001,78.8763,2.36
7.6001,78.9418,2.33
7.6001,79.0073,2.32
7.6001,79.0728,2.31
7.6001,79.1382,2.36
7.6001,79.2037,2.36
7.6001,79.2692,2.34
7.6001,79.3347,2.31
7.6001,79.4001,2.28
7.6001,79.4656,3.18
7.6001,79.5311,2.28
7.6001,79.5965,2.32
7.6001,79.662,3.01
7.6001,79.7275,2.69
7.5346,66.1092,2.4
7.5346,66.1747,2.16
7.5346,66.2401,2.15
7.5346,66.3056,2.18
7.5346,66.3711,2.2
7.5346,66.4366,2.22
7.5346,66.502,2.25
7.5346,66.5675,2.26
7.5346,66.633,2.25
7.5346,66.6985,2.27
7.5346,66.7639,2.25
7.5346,66.8294,2.24
7.5346,66.8949,2.23
7.5346,66.9603,2.22
7.5346,67.0258,2.24
7.5346,67.0913,2.26
7.5346,67.1568,2.29
7.5346,67.4187,2.36
7.5346,67.4841,2.3
7.5346,67.5496,2.28
7.5346,67.6151,2.27
7.5346,67.6805,2.24
7.5346,67.746,2.22
7.5346,67.8115,2.22
7.5346,67.877,2.23
7.5346,68.2043,2.22
7.5346,68.2698,2.18
7.5346,68.3353,2.54
7.5346,68.4007,2.19
7.5346,68.4662,2.34
7.5346,68.5317,2.15
7.5346,68.5972,2.16
7.5346,68.6626,2.14
7.5346,68.859,2.14
7.5346,68.9245,2.18
7.5346,68.99,2.16
7.5346,69.1209,2.16
7.5346,69.1864,2.14
7.5346,69.2519,2.37
7.5346,69.3174,2.18
7.5346,69.5138,2.37
7.5346,69.5792,2.22
7.5346,69.7102,2.2
7.5346,69.7757,2.44
7.5346,69.8411,2.22
7.5346,69.9066,2.21
7.5346,69.9721,2.19
7.5346,70.0376,2.28
7.5346,70.103,2.26
7.5346,70.234,2.17
7.5346,70.2994,2.22
7.5346,70.3649,2.22
7.5346,70.4304,2.24
7.5346,76.3884,2.47
7.5346,76.5193,2.55
7.5346,76.5848,2.45
7.5346,76.7158,2.64
7.5346,76.7812,2.4
7.5346,76.8467,2.49
7.5346,76.9122,2.33
7.5346,77.1086,2.45
7.5346,77.1741,2.26
7.5346,77.2395,2.49
7.5346,77.3705,2.24
7.5346,77.436,2.48
7.5346,77.5669,2.29
7.5346,77.6324,2.28
7.5346,77.6978,2.31
7.5346,77.7633,2.31
7.5346,77.8288,2.31
7.5346,77.8943,2.31
7.5346,77.9597,2.31
7.5346,78.0252,2.3
7.5346,78.0907,2.26
7.5346,78.1562,2.31
7.5346,78.2216,2.32
7.5346,78.2871,2.3
7.5346,78.3526,2.31
7.5346,78.418,2.3
7.5346,78.4835,2.39
7.5346,78.549,2.39
7.5346,78.6145,2.37
7.5346,78.6799,2.44
7.5346,78.7454,2.45
7.5346,78.8109,2.33
7.5346,78.8763,2.32
7.5346,78.9418,2.33
7.5346,79.0073,2.35
7.5346,79.0728,2.29
7.5346,79.1382,2.35
7.5346,79.2037,2.37
7.5346,79.2692,2.33
7.5346,79.3347,2.33
7.5346,79.4001,2.27
7.5346,79.4656,2.26
7.5346,79.5311,2.3
7.5346,79.5965,2.39
7.5346,79.662,3.54
7.4692,66.1092,3.09
7.4692,66.1747,2.15
7.4692,66.2401,2.15
7.4692,66.3056,2.17
7.4692,66.3711,2.18
7.4692,66.4366,2.22
7.4692,66.502,2.25
7.4692,66.5675,2.27
7.4692,66.633,2.22
7.4692,66.6985,2.22
7.4692,66.7639,2.22
7.4692,66.8294,2.21
7.4692,66.8949,2.22
7.4692,66.9603,2.21
7.4692,67.0258,2.23
7.4692,67.0913,2.24
7.4692,67.1568,2.27
7.4692,67.2222,2.27
7.4692,67.2877,2.32
7.4692,67.3532,2.29
7.4692,67.4187,2.26
7.4692,67.4841,2.26
7.4692,67.5496,2.25
7.4692,67.6151,2.24
7.4692,67.6805,2.23
7.4692,67.746,2.23
7.4692,67.8115,2.22
7.4692,67.877,2.24
7.4692,67.9424,2.23
7.4692,68.0079,2.2
7.4692,68.0734,2.22
7.4692,68.1388,2.33
7.4692,68.4007,2.2
7.4692,68.4662,2.21
7.4692,68.5972,2.17
7.4692,68.859,2.15
7.4692,68.9245,2.25
7.4692,68.99,2.16
7.4692,69.0555,2.14
7.4692,69.1209,2.2
7.4692,69.1864,2.16
7.4692,69.2519,2.17
7.4692,69.3174,2.28
7.4692,69.3828,2.25
7.4692,69.4483,2.13
7.4692,69.5792,2.23
7.4692,69.6447,2.2
7.4692,69.7757,2.16
7.4692,69.8411,2.13
7.4692,69.9066,2.21
7.4692,69.9721,2.2
7.4692,70.0376,2.22
7.4692,70.103,2.2
7.4692,70.1685,2.21
7.4692,70.234,2.19
7.4692,70.2994,2.18
7.4692,70.3649,2.23
7.4692,70.4304,2.23
7.4692,76.2574,2.43
7.4692,76.3884,2.44
7.4692,76.4539,2.62
7.4692,76.6503,2.48
7.4692,76.7158,2.43
7.4692,76.7812,2.43
7.4692,76.8467,2.38
7.4692,76.9122,2.33
7.4692,76.9776,2.32
7.4692,77.0431,2.29
7.4692,77.305,2.17
7.4692,77.436,2.33
7.4692,77.5014,2.26
7.4692,77.5669,3.07
7.4692,77.6324,2.34
7.4692,77.6978,2.33
7.4692,77.7633,2.3
7.4692,77.8288,2.3
7.4692,77.8943,2.32
7.4692,77.9597,2.31
7.4692,78.0252,2.32
7.4692,78.0907,2.28
7.4692,78.1562,2.28
7.4692,78.2216,2.33
7.4692,78.2871,2.29
7.4692,78.3526,2.3
7.4692,78.418,2.31
7.4692,78.4835,2.25
7.4692,78.549,2.36
7.4692,78.6145,2.45
7.4692,78.6799,2.35
7.4692,78.7454,2.43
7.4692,78.8109,2.38
7.4692,78.8763,2.34
7.4692,78.9418,2.31
7.4692,79.0073,2.29
7.4692,79.0728,2.3
7.4692,79.1382,2.37
7.4692,79.2037,2.45
7.4692,79.2692,2.44
7.4692,79.3347,2.4
7.4692,79.4001,2.33
7.4692,79.4656,2.29
7.4692,79.5311,2.31
7.4692,79.5965,2.33
7.4692,79.662,3.11
7.4692,79.7275,2.77
7.4037,66.1092,2.26
7.4037,66.1747,2.16
7.4037,66.2401,2.16
7.4037,66.3056,2.17
7.4037,66.3711,2.19
7.4037,66.4366,2.21
7.4037,66.5675,2.25
7.4037,66.633,2.23
7.4037,66.6985,2.22
7.4037,66.7639,2.21
7.4037,66.8294,2.21
7.4037,66.8949,2.25
7.4037,66.9603,2.26
7.4037,67.0258,2.22
7.4037,67.0913,2.23
7.4037,67.1568,2.24
7.4037,67.2222,2.27
7.4037,67.2877,2.31
7.4037,67.4187,2.25
7.4037,67.4841,2.22
7.4037,67.5496,2.24
7.4037,67.6151,2.24
7.4037,67.6805,2.24
7.4037,67.746,2.22
7.4037,67.8115,2.24
7.4037,67.877,2.23
7.4037,67.9424,2.25
7.4037,68.0079,2.16
7.4037,68.0734,2.22
7.4037,68.1388,2.44
7.4037,68.2043,2.22
7.4037,68.2698,2.19
7.4037,68.4007,2.12
7.4037,68.5317,2.18
7.4037,68.5972,2.19
7.4037,68.6626,2.17
7.4037,68.7936,2.16
7.4037,68.9245,2.15
7.4037,68.99,2.16
7.4037,69.1864,2.18
7.4037,69.3174,2.15
7.4037,69.3828,2.2
7.4037,69.5138,2.19
7.4037,69.5792,2.21
7.4037,69.6447,2.2
7.4037,69.7102,2.15
7.4037,69.7757,2.2
7.4037,69.8411,2.19
7.4037,69.9066,2.35
7.4037,69.9721,2.18
7.4037,70.0376,2.41
7.4037,70.103,2.25
7.4037,70.1685,2.21
7.4037,70.234,2.41
7.4037,70.2994,2.24
7.4037,70.3649,2.19
7.4037,76.2574,2.44
7.4037,76.3229,2.53
7.4037,76.3884,2.42
7.4037,76.4539,2.45
7.4037,76.6503,2.46
7.4037,76.7812,2.36
7.4037,76.8467,2.33
7.4037,76.9122,2.32
7.4037,77.0431,2.27
7.4037,77.1086,2.6
7.4037,77.2395,2.33
7.4037,77.305,2.29
7.4037,77.3705,2.61
7.4037,77.6324,2.36
7.4037,77.6978,2.35
7.4037,77.7633,2.28
7.4037,77.8288,2.3
7.4037,77.8943,2.28
7.4037,77.9597,2.31
7.4037,78.0252,2.29
7.4037,78.0907,2.28
7.4037,78.1562,2.3
7.4037,78.2216,2.32
7.4037,78.2871,2.29
7.4037,78.3526,2.27
7.4037,78.418,2.28
7.4037,78.4835,2.26
7.4037,78.549,2.33
7.4037,78.6145,2.42
7.4037,78.6799,2.48
7.4037,78.7454,2.36
7.4037,78.8109,2.41
7.4037,78.8763,2.32
7.4037,78.9418,2.26
7.4037,79.0073,2.27
7.4037,79.0728,2.29
7.4037,79.1382,2.35
7.4037,79.2037,2.39
7.4037,79.2692,2.35
7.4037,79.3347,2.41
7.4037,79.4001,2.32
7.4037,79.4656,2.33
7.4037,79.5311,2.28
7.4037,79.5965,2.27
7.4037,79.662,2.87
7.4037,79.7275,2.66
7.3382,66.1092,2.16
7.3382,66.1747,2.17
7.3382,66.2401,2.17
7.3382,66.3056,2.18
7.3382,66.3711,2.19
7.3382,66.4366,2.19
7.3382,66.502,2.21
7.3382,66.5675,2.21
7.3382,66.633,2.22
7.3382,66.6985,2.22
7.3382,66.7639,2.21
7.3382,66.8294,2.21
7.3382,67.0258,2.23
7.3382,67.0913,2.23
7.3382,67.1568,2.25
7.3382,67.2222,2.24
7.3382,67.3532,2.3
7.3382,67.4187,2.23
7.3382,67.4841,2.23
7.3382,67.5496,2.24
7.3382,67.6151,2.22
7.3382,67.6805,2.21
7.3382,67.746,2.21
7.3382,67.8115,2.25
7.3382,68.0079,2.26
7.3382,68.1388,2.24
7.3382,68.2043,2.22
7.3382,68.2698,2.22
7.3382,68.5317,2.32
7.3382,68.5972,2.18
7.3382,68.7281,2.63
7.3382,68.7936,2.14
7.3382,68.859,2.19
7.3382,68.99,2.18
7.3382,69.0555,2.15
7.3382,69.1209,2.19
7.3382,69.1864,2.13
7.3382,69.2519,2.18
7.3382,69.4483,2.25
7.3382,69.5138,2.18
7.3382,69.5792,2.21
7.3382,69.7757,2.18
7.3382,69.8411,2.19
7.3382,69.9066,2.19
7.3382,69.9721,2.16
7.3382,70.0376,2.18
7.3382,70.103,2.21
7.3382,70.1685,2.28
7.3382,70.234,2.21
7.3382,70.2994,2.23
7.3382,70.4304,2.23
7.3382,76.192,2.72
7.3382,76.2574,2.68
7.3382,76.3229,2.44
7.3382,76.3884,2.41
7.3382,76.4539,2.41
7.3382,76.5193,2.42
7.3382,76.6503,2.51
7.3382,76.7812,2.22
7.3382,76.8467,2.32
7.3382,76.9122,2.32
7.3382,76.9776,2.3
7.3382,77.0431,2.29
7.3382,77.1086,2.28
7.3382,77.1741,2.38
7.3382,77.2395,2.33
7.3382,77.305,2.3
7.3382,77.3705,2.36
7.3382,77.436,2.39
7.3382,77.6978,2.33
7.3382,77.7633,2.37
7.3382,77.8288,2.35
7.3382,77.8943,2.3
7.3382,77.9597,2.28
7.3382,78.0252,2.29
7.3382,78.0907,2.3
7.3382,78.1562,2.28
7.3382,78.2216,2.32
7.3382,78.2871,2.28
7.3382,78.3526,2.26
7.3382,78.418,2.28
7.3382,78.4835,2.25
7.3382,78.549,2.41
7.3382,78.6145,2.47
7.3382,78.6799,2.57
7.3382,78.7454,2.35
7.3382,78.8109,2.41
7.3382,78.8763,2.41
7.3382,78.9418,2.38
7.3382,79.0073,2.33
7.3382,79.0728,2.33
7.3382,79.1382,2.39
7.3382,79.2037,2.41
7.3382,79.2692,2.37
7.3382,79.3347,2.36
7.3382,79.4001,2.29
7.3382,79.4656,2.26
7.3382,79.5311,2.36
7.3382,79.5965,2.28
7.3382,79.662,3.17
7.2727,66.1092,2.17
7.2727,66.1747,2.17
7.2727,66.2401,2.17
7.2727,66.3056,2.17
7.2727,66.3711,2.16
7.2727,66.4366,2.19
7.2727,66.502,2.2
7.2727,66.5675,2.2
7.2727,66.633,2.23
7.2727,66.6985,2.22
7.2727,66.7639,2.09
7.2727,66.8294,2.14
7.2727,66.9603,2.19
7.2727,67.0258,2.23
7.2727,67.0913,2.22
7.2727,67.1568,2.22
7.2727,67.2222,2.25
7.2727,67.2877,2.25
7.2727,67.4187,2.21
7.2727,67.4841,2.23
7.2727,67.5496,2.21
7.2727,67.6151,2.2
7.2727,67.6805,2.21
7.2727,67.746,2.24
7.2727,67.8115,2.25
7.2727,67.877,2.24
7.2727,67.9424,2.25
7.2727,68.0079,2.24
7.2727,68.0734,2.22
7.2727,68.3353,2.22
7.2727,68.4662,2.17
7.2727,68.5317,2.18
7.2727,68.5972,2.16
7.2727,68.6626,2.25
7.2727,68.7936,2.21
7.2727,68.99,2.2
7.2727,69.0555,2.2
7.2727,69.1209,2.18
7.2727,69.1864,2.13
7.2727,69.2519,2.19
7.2727,69.3174,2.52
7.2727,69.3828,2.15
7.2727,69.4483,2.18
7.2727,69.5138,2.31
7.2727,69.7757,2.18
7.2727,69.8411,2.18
7.2727,69.9066,2.18
7.2727,69.9721,2.18
7.2727,70.0376,2.18
7.2727,70.103,2.2
7.2727,70.1685,2.14
7.2727,70.234,2.22
7.2727,70.2994,2.19
7.2727,70.3649,2.2
7.2727,70.4304,2.22
7.2727,76.192,2.64
7.2727,76.3229,2.56
7.2727,76.3884,2.32
7.2727,76.5193,2.37
7.2727,76.5848,2.38
7.2727,76.6503,2.5
7.2727,76.9122,2.29
7.2727,76.9776,2.28
7.2727,77.0431,2.34
7.2727,77.1086,2.41
7.2727,77.1741,2.24
7.2727,77.305,2.31
7.2727,77.7633,2.31
7.2727,77.8288,2.58
7.2727,77.8943,2.31
7.2727,77.9597,2.27
7.2727,78.0252,2.29
7.2727,78.0907,2.3
7.2727,78.1562,2.37
7.2727,78.2216,2.29
7.2727,78.2871,2.31
7.2727,78.3526,2.29
7.2727,78.418,2.29
7.2727,78.4835,2.28
7.2727,78.549,2.37
7.2727,78.6145,2.4
7.2727,78.6799,2.56
7.2727,78.7454,2.48
7.2727,78.8109,2.42
7.2727,78.8763,2.39
7.2727,78.9418,2.43
7.2727,79.0073,2.34
7.2727,79.0728,2.4
7.2727,79.1382,2.41
7.2727,79.2037,2.43
7.2727,79.2692,2.34
7.2727,79.3347,2.34
7.2727,79.4001,2.28
7.2727,79.4656,2.28
7.2727,79.5311,2.3
7.2727,79.5965,2.38
7.2073,66.1747,2.18
7.2073,66.2401,2.19
7.2073,66.3056,2.18
7.2073,66.3711,2.21
7.2073,66.4366,2.19
7.2073,66.502,2.22
7.2073,66.633,2.24
7.2073,66.8294,2.25
7.2073,66.9603,2.24
7.2073,67.0258,2.23
7.2073,67.0913,2.23
7.2073,67.2222,2.23
7.2073,67.2877,2.21
7.2073,67.3532,2.27
7.2073,67.4187,2.25
7.2073,67.4841,2.2
7.2073,67.5496,2.22
7.2073,67.6151,2.22
7.2073,67.6805,2.24
7.2073,67.746,2.27
7.2073,67.877,2.22
7.2073,67.9424,2.25
7.2073,68.0079,2.24
7.2073,68.0734,2.26
7.2073,68.5317,2.21
7.2073,68.5972,2.22
7.2073,68.859,2.12
7.2073,68.9245,2.25
7.2073,68.99,2.42
7.2073,69.0555,2.15
7.2073,69.1209,2.17
7.2073,69.1864,2.19
7.2073,69.2519,2.22
7.2073,69.3174,2.16
7.2073,69.4483,2.19
7.2073,69.5138,2.2
7.2073,69.5792,2.2
7.2073,69.6447,2.41
7.2073,69.7102,2.16
7.2073,69.7757,2.48
7.2073,69.8411,2.19
7.2073,69.9066,2.15
7.2073,69.9721,2.2
7.2073,70.0376,2.16
7.2073,70.103,2.4
7.2073,70.234,2.21
7.2073,70.2994,2.21
7.2073,70.3649,2.35
7.2073,70.4304,2.08
7.2073,76.1265,2.58
7.2073,76.2574,2.3
7.2073,76.3229,2.24
7.2073,76.3884,2.39
7.2073,76.5193,2.41
7.2073,76.5848,2.33
7.2073,76.7158,2.38
7.2073,76.9776,2.27
7.2073,77.0431,2.29
7.2073,77.1086,2.29
7.2073,77.1741,2.29
7.2073,77.2395,2.27
7.2073,77.3705,2.31
7.2073,77.436,2.33
7.2073,77.5014,2.35
7.2073,77.7633,2.21
7.2073,77.8288,2.28
7.2073,77.8943,2.32
7.2073,77.9597,2.28
7.2073,78.0252,2.3
7.2073,78.0907,2.32
7.2073,78.1562,3.22
7.2073,78.2216,2.39
7.2073,78.2871,2.43
7.2073,78.3526,2.44
7.2073,78.418,2.46
7.2073,78.4835,2.27
7.2073,78.549,2.31
7.2073,78.6145,2.41
7.2073,78.6799,2.52
7.2073,78.7454,2.66
7.2073,78.8109,2.53
7.2073,78.8763,2.45
7.2073,78.9418,2.4
7.2073,79.0073,2.36
7.2073,79.0728,2.4
7.2073,79.1382,2.46
7.2073,79.2037,2.42
7.2073,79.2692,2.38
7.2073,79.3347,2.36
7.2073,79.4001,2.31
7.2073,79.4656,2.32
7.2073,79.5311,2.35
7.2073,79.5965,2.33
7.2073,79.7275,2.71
7.1418,66.0437,3.17
7.1418,66.1092,2.15
7.1418,66.1747,2.19
7.1418,66.2401,2.2
7.1418,66.3056,2.19
7.1418,66.3711,2.2
7.1418,66.4366,2.26
7.1418,66.9603,2.31
7.1418,67.0258,2.26
7.1418,67.0913,2.24
7.1418,67.1568,2.26
7.1418,67.2222,2.25
7.1418,67.2877,2.22
7.1418,67.3532,2.48
7.1418,67.4187,2.24
7.1418,67.4841,2.24
7.1418,67.5496,2.2
7.1418,67.6151,2.22
7.1418,67.6805,2.28
7.1418,67.746,2.33
7.1418,68.0079,2.24
7.1418,68.1388,2.21
7.1418,68.3353,2.45
7.1418,68.4662,2.21
7.1418,68.5317,2.2
7.1418,68.5972,2.42
7.1418,68.6626,2.62
7.1418,68.7936,2.19
7.1418,68.9245,2.15
7.1418,69.1209,2.17
7.1418,69.1864,2.14
7.1418,69.3828,2.25
7.1418,69.4483,2.2
7.1418,69.5138,2.25
7.1418,69.6447,2.27
7.1418,69.7102,2.21
7.1418,69.7757,2.2
7.1418,69.8411,2.2
7.1418,69.9066,2.19
7.1418,69.9721,2.19
7.1418,70.0376,2.21
7.1418,70.103,2.24
7.1418,70.1685,2.31
7.1418,70.234,2.21
7.1418,70.2994,2.22
7.1418,70.3649,2.21
7.1418,70.4304,2.11
7.1418,76.061,2.42
7.1418,76.1265,2.44
7.1418,76.192,2.91
7.1418,76.2574,2.44
7.1418,76.3884,2.48
7.1418,76.4539,2.39
7.1418,76.5193,2.33
7.1418,76.5848,2.36
7.1418,76.6503,2.32
7.1418,76.7812,2.31
7.1418,76.8467,2.3
7.1418,76.9122,2.28
7.1418,76.9776,2.22
7.1418,77.0431,2.23
7.1418,77.1086,2.23
7.1418,77.1741,2.28
7.1418,77.2395,2.34
7.1418,77.305,2.23
7.1418,77.3705,2.31
7.1418,77.436,2.69
7.1418,77.7633,2.83
7.1418,77.8288,2.33
7.1418,77.9597,2.33
7.1418,78.0252,2.33
7.1418,78.0907,2.28
7.1418,78.1562,2.37
7.1418,78.2216,2.37
7.1418,78.2871,2.48
7.1418,78.3526,2.31
7.1418,78.418,2.24
7.1418,78.4835,2.26
7.1418,78.549,2.25
7.1418,78.6145,2.31
7.1418,78.6799,2.4
7.1418,78.7454,2.54
7.1418,78.8109,2.46
7.1418,78.8763,2.39
7.1418,78.9418,2.37
7.1418,79.0073,2.43
7.1418,79.0728,2.45
7.1418,79.1382,2.46
7.1418,79.2037,2.45
7.1418,79.2692,2.42
7.1418,79.3347,2.45
7.1418,79.4001,2.32
7.1418,79.4656,2.37
7.1418,79.5311,2.3
7.1418,79.662,2.84
7.1418,79.7275,2.48
7.0763,66.0437,2.25
7.0763,66.1092,2.42
7.0763,66.1747,2.22
7.0763,66.2401,2.17
7.0763,66.3056,2.31
7.0763,66.3711,2.26
7.0763,67.0258,2.22
7.0763,67.1568,2.21
7.0763,67.2222,2.23
7.0763,67.2877,2.26
7.0763,67.4187,2.23
7.0763,67.4841,2.27
7.0763,67.6151,2.26
7.0763,67.6805,2.33
7.0763,68.0079,2.26
7.0763,68.0734,2.68
7.0763,68.1388,2.17
7.0763,68.3353,2.2
7.0763,68.4007,2.15
7.0763,68.4662,2.19
7.0763,68.5317,2.21
7.0763,68.6626,2.33
7.0763,68.7281,2.12
7.0763,68.7936,2.21
7.0763,68.859,2.21
7.0763,68.99,2.21
7.0763,69.1209,2.25
7.0763,69.1864,2.18
7.0763,69.2519,2.2
7.0763,69.3174,2.14
7.0763,69.3828,2.2
7.0763,69.4483,2.2
7.0763,69.5138,2.22
7.0763,69.5792,2.21
7.0763,69.7757,2.2
7.0763,69.8411,2.19
7.0763,69.9066,2.19
7.0763,69.9721,2.2
7.0763,70.0376,2.22
7.0763,70.103,2.21
7.0763,70.234,2.24
7.0763,70.2994,2.21
7.0763,70.3649,2.23
7.0763,76.061,2.72
7.0763,76.1265,3.07
7.0763,76.192,2.56
7.0763,76.2574,2.55
7.0763,76.3229,2.29
7.0763,76.4539,2.46
7.0763,76.5193,2.36
7.0763,76.5848,2.35
7.0763,76.6503,2.47
7.0763,76.7812,2.27
7.0763,76.8467,2.35
7.0763,76.9122,2.27
7.0763,77.0431,2.27
7.0763,77.1741,2.23
7.0763,77.305,2.2
7.0763,77.3705,2.36
7.0763,77.436,2.31
7.0763,77.6324,2.51
7.0763,77.7633,2.8
7.0763,77.8288,2.28
7.0763,77.9597,2.32
7.0763,78.0252,2.2
7.0763,78.0907,2.39
7.0763,78.1562,2.37
7.0763,78.2216,2.28
7.0763,78.2871,2.26
7.0763,78.3526,2.3
7.0763,78.418,2.27
7.0763,78.4835,2.22
7.0763,78.549,2.29
7.0763,78.6145,2.29
7.0763,78.6799,2.32
7.0763,78.7454,2.49
7.0763,78.8109,2.36
7.0763,78.8763,2.38
7.0763,78.9418,2.46
7.0763,79.0073,2.45
7.0763,79.0728,2.44
7.0763,79.1382,2.35
7.0763,79.2037,2.41
7.0763,79.2692,2.43
7.0763,79.3347,2.4
7.0763,79.4001,2.4
7.0763,79.4656,2.33
7.0763,79.5311,2.31
7.0763,79.5965,2.34
7.0763,79.662,2.35
7.0763,79.7275,2.51
7.0108,66.1092,2.39
7.0108,66.1747,2.31
7.0108,66.3056,2.29
7.0108,66.3711,2.3
7.0108,67.0258,2.19
7.0108,67.0913,2.38
7.0108,67.1568,2.3
7.0108,67.4187,2.28
7.0108,67.4841,2.25
7.0108,67.5496,2.25
7.0108,67.6151,2.29
7.0108,67.9424,2.29
7.0108,68.0079,2.28
7.0108,68.6626,2.15
7.0108,68.7281,2.13
7.0108,68.7936,2.16
7.0108,68.859,2.13
7.0108,68.9245,2.14
7.0108,68.99,2.17
7.0108,69.0555,2.2
7.0108,69.1209,2.16
7.0108,69.1864,2.17
7.0108,69.2519,2.11
7.0108,69.3828,2.22
7.0108,69.4483,2.2
7.0108,69.5138,2.15
7.0108,69.5792,2.28
7.0108,69.7102,2.2
7.0108,69.7757,2.31
7.0108,69.9066,2.26
7.0108,69.9721,2.2
7.0108,70.0376,2.22
7.0108,70.103,2.21
7.0108,70.234,2.24
7.0108,70.2994,2.23
7.0108,70.3649,2.22
7.0108,75.9956,2.6
7.0108,76.061,2.51
7.0108,76.1265,2.53
7.0108,76.192,2.91
7.0108,76.2574,2.34
7.0108,76.3229,2.57
7.0108,76.3884,2.6
7.0108,76.6503,2.24
7.0108,76.7158,2.24
7.0108,76.7812,2.38
7.0108,76.8467,2.29
7.0108,76.9122,2.2
7.0108,76.9776,2.42
7.0108,77.1086,2.33
7.0108,77.2395,2.27
