latitude,longitude,chlorophyll_mgm3
8.1239,69.3828,0.1593
8.1239,69.4483,0.1623
8.1239,69.5138,0.1892
8.1239,69.6447,0.3267
8.1239,69.7102,0.1742
8.1239,69.7757,0.2002
8.1239,69.8411,0.1857
8.1239,69.9066,0.1504
8.1239,69.9721,0.1683
8.1239,70.0376,0.1521
8.1239,70.103,0.1638
8.1239,70.1685,0.1732
8.1239,70.234,0.1821
8.1239,70.2994,0.1936
8.1239,70.4304,0.1783
8.1239,76.7158,30.4475
8.1239,77.1086,77.1531
8.1239,77.1741,24.6548
8.1239,77.6324,43.8535
8.1239,77.9597,14.7557
8.1239,78.0252,5.8113
8.1239,78.0907,6.6557
8.1239,78.1562,36.8824
8.1239,78.2216,3.6723
8.1239,78.2871,3.6241
8.1239,78.3526,3.6188
8.1239,78.418,3.3465
8.1239,78.4835,5.0389
8.1239,78.549,5.3724
8.1239,78.6145,6.6627
8.1239,78.6799,2.0086
8.1239,78.7454,1.6298
8.1239,78.8109,2.8374
8.1239,78.8763,2.0268
8.1239,78.9418,1.7405
8.1239,79.0073,1.5771
8.1239,79.0728,1.0948
8.1239,79.1382,0.7418
8.1239,79.2037,0.7211
8.1239,79.2692,0.8483
8.1239,79.3347,0.6563
8.1239,79.4001,0.595
8.1239,79.4656,0.5924
8.1239,79.5311,0.7277
8.1239,79.5965,1.0696
8.1239,79.662,24.2053
8.0584,66.2401,0.3279
8.0584,66.3056,0.1588
8.0584,66.3711,0.1791
8.0584,66.4366,0.1813
8.0584,66.502,0.1814
8.0584,66.5675,0.174
8.0584,66.633,0.1679
8.0584,66.6985,0.1737
8.0584,67.746,0.1936
8.0584,67.8115,0.2841
8.0584,67.9424,0.1926
8.0584,68.0079,0.2105
8.0584,68.0734,0.1696
8.0584,68.2043,0.184
8.0584,68.2698,0.185
8.0584,68.3353,0.1733
8.0584,68.4007,0.1549
8.0584,68.4662,0.1676
8.0584,68.5972,0.1861
8.0584,68.6626,0.1929
8.0584,68.7281,0.1587
8.0584,68.859,0.1622
8.0584,68.99,0.1699
8.0584,69.0555,0.1674
8.0584,69.1209,0.1793
8.0584,69.1864,0.1658
8.0584,69.2519,0.1568
8.0584,69.3174,0.149
8.0584,69.3828,0.1538
8.0584,69.4483,0.1705
8.0584,69.5138,0.2821
8.0584,69.5792,0.1536
8.0584,69.6447,0.183
8.0584,69.7102,0.1909
8.0584,69.7757,0.1684
8.0584,69.8411,0.143
8.0584,69.9066,0.1569
8.0584,69.9721,0.1692
8.0584,70.0376,0.154
8.0584,70.103,0.1636
8.0584,70.1685,0.1623
8.0584,70.234,0.1842
8.0584,70.2994,0.1788
8.0584,70.3649,0.1699
8.0584,70.4304,0.1946
8.0584,76.6503,35.6443
8.0584,76.7158,38.7078
8.0584,77.1086,20.0763
8.0584,77.1741,27.1279
8.0584,77.2395,24.4475
8.0584,77.305,16.4664
8.0584,77.436,6.3189
8.0584,77.5014,11.6141
8.0584,77.5669,12.1049
8.0584,77.6324,40.5257
8.0584,78.0907,17.4915
8.0584,78.2216,6.1505
8.0584,78.2871,6.8633
8.0584,78.3526,4.8262
8.0584,78.418,6.251
8.0584,78.4835,3.153
8.0584,78.549,4.1632
8.0584,78.6145,4.4474
8.0584,78.6799,1.9737
8.0584,78.7454,2.0256
8.0584,78.8109,1.5487
8.0584,78.8763,1.675
8.0584,78.9418,1.6039
8.0584,79.0073,1.3204
8.0584,79.0728,1.1177
8.0584,79.1382,0.7043
8.0584,79.2037,0.7294
8.0584,79.2692,0.659
8.0584,79.3347,0.6467
8.0584,79.4001,0.783
8.0584,79.4656,0.7071
8.0584,79.5311,0.8306
8.0584,79.5965,1.1513
8.0584,79.662,18.3385
7.9929,66.2401,0.1796
7.9929,66.3056,0.1722
7.9929,66.3711,0.1726
7.9929,66.4366,0.1802
7.9929,66.502,0.1722
7.9929,66.5675,0.1696
7.9929,66.633,0.1668
7.9929,66.6985,0.1655
7.9929,66.7639,0.1595
7.9929,67.746,0.2222
7.9929,67.877,0.2117
7.9929,67.9424,0.1735
7.9929,68.0079,0.1762
7.9929,68.0734,0.1443
7.9929,68.1388,0.1978
7.9929,68.2698,0.1867
7.9929,68.3353,0.1769
7.9929,68.4662,0.3136
7.9929,68.5317,0.0717
7.9929,68.5972,0.1762
7.9929,68.6626,0.2361
7.9929,68.7281,0.2284
7.9929,68.7936,0.2556
7.9929,68.859,0.1871
7.9929,68.9245,0.2284
7.9929,68.99,0.172
7.9929,69.0555,0.1873
7.9929,69.1209,0.1724
7.9929,69.1864,0.1418
7.9929,69.2519,0.1523
7.9929,69.3174,0.143
7.9929,69.3828,0.1541
7.9929,69.4483,0.1584
7.9929,69.5138,0.2505
7.9929,69.5792,0.1676
7.9929,69.6447,0.1663
7.9929,69.7102,0.1768
7.9929,69.7757,0.3304
7.9929,69.8411,0.195
7.9929,69.9066,0.1586
7.9929,69.9721,0.1553
7.9929,70.0376,0.1612
7.9929,70.103,0.1774
7.9929,70.1685,0.1746
7.9929,70.234,0.1937
7.9929,70.2994,0.1979
7.9929,70.3649,0.1922
7.9929,70.4304,0.2085
7.9929,76.5848,18.0614
7.9929,76.6503,5.9501
7.9929,76.7158,6.3695
7.9929,76.7812,12.6591
7.9929,76.8467,2.2336
7.9929,76.9122,2.656
7.9929,76.9776,1.7744
7.9929,77.0431,21.5291
7.9929,77.1086,17.9598
7.9929,77.1741,73.8307
7.9929,77.305,68.0178
7.9929,77.3705,60.227
7.9929,77.436,18.2863
7.9929,77.5014,31.95
7.9929,77.5669,41.8396
7.9929,77.6978,54.5529
7.9929,77.8288,41.0931
7.9929,77.8943,27.9689
7.9929,77.9597,34.2429
7.9929,78.0252,6.9994
7.9929,78.0907,5.933
7.9929,78.1562,22.3475
7.9929,78.2216,6.6121
7.9929,78.2871,11.9231
7.9929,78.3526,2.2116
7.9929,78.418,4.4041
7.9929,78.4835,3.2625
7.9929,78.549,3.2349
7.9929,78.6145,2.6046
7.9929,78.6799,1.6159
7.9929,78.7454,1.6472
7.9929,78.8109,1.5544
7.9929,78.8763,1.7726
7.9929,78.9418,1.6853
7.9929,79.0073,1.0236
7.9929,79.0728,0.9934
7.9929,79.1382,0.7809
7.9929,79.2037,0.6891
7.9929,79.2692,0.736
7.9929,79.3347,0.6904
7.9929,79.4001,0.7417
7.9929,79.4656,0.7465
7.9929,79.5311,1.149
7.9929,79.5965,1.3406
7.9275,66.2401,0.1641
7.9275,66.3056,0.1606
7.9275,66.3711,0.1692
7.9275,66.4366,0.4141
7.9275,66.502,0.1676
7.9275,66.5675,0.1645
7.9275,66.633,0.1671
7.9275,66.6985,0.1774
7.9275,66.7639,0.1663
7.9275,66.8949,0.162
7.9275,66.9603,0.0605
7.9275,67.0913,0.1587
7.9275,67.1568,0.1824
7.9275,67.2222,0.1865
7.9275,67.2877,0.1652
7.9275,67.6805,0.0151
7.9275,67.746,0.1911
7.9275,67.8115,0.1943
7.9275,67.877,0.1715
7.9275,67.9424,0.1676
7.9275,68.0079,0.1758
7.9275,68.0734,0.1816
7.9275,68.2698,0.1513
7.9275,68.3353,0.1668
7.9275,68.4007,0.2196
7.9275,68.4662,0.1795
7.9275,68.5317,0.1447
7.9275,68.6626,0.1443
7.9275,68.7936,0.1882
7.9275,68.859,0.1862
7.9275,68.9245,0.132
7.9275,68.99,0.1619
7.9275,69.0555,0.1936
7.9275,69.1209,0.162
7.9275,69.1864,0.162
7.9275,69.2519,0.1391
7.9275,69.3174,0.1587
7.9275,69.3828,0.1602
7.9275,69.4483,0.1649
7.9275,69.5138,0.16
7.9275,69.5792,0.1693
7.9275,69.6447,0.2208
7.9275,69.7102,0.1677
7.9275,69.8411,0.1739
7.9275,69.9721,0.1681
7.9275,70.0376,0.1733
7.9275,70.103,0.2083
7.9275,70.1685,0.213
7.9275,70.234,0.1578
7.9275,70.2994,0.3437
7.9275,70.3649,0.2072
7.9275,70.4304,0.3062
7.9275,76.5848,1.3136
7.9275,76.6503,1.1393
7.9275,76.7158,1.2827
7.9275,76.7812,1.3409
7.9275,76.8467,1.4052
7.9275,76.9122,1.5237
7.9275,76.9776,1.0639
7.9275,77.0431,1.19
7.9275,77.1086,6.7817
7.9275,77.1741,8.9335
7.9275,77.2395,14.2725
7.9275,77.305,2.6708
7.9275,77.3705,3.1401
7.9275,77.436,6.636
7.9275,77.5014,3.2341
7.9275,77.5669,1.9957
7.9275,77.6324,1.2356
7.9275,77.6978,1.1092
7.9275,77.7633,1.3734
7.9275,77.8288,1.3
7.9275,77.8943,1.4425
7.9275,77.9597,1.3323
7.9275,78.0252,1.4709
7.9275,78.0907,1.4129
7.9275,78.1562,3.8505
7.9275,78.2216,6.6935
7.9275,78.2871,7.0738
7.9275,78.3526,1.6092
7.9275,78.418,4.806
7.9275,78.4835,3.8176
7.9275,78.549,4.6159
7.9275,78.6145,2.1728
7.9275,78.6799,2.7212
7.9275,78.7454,1.778
7.9275,78.8109,1.8842
7.9275,78.8763,1.9261
7.9275,78.9418,1.9615
7.9275,79.0073,1.2635
7.9275,79.0728,1.477
7.9275,79.1382,0.9387
7.9275,79.2037,0.8074
7.9275,79.2692,1.4433
7.9275,79.3347,0.7985
7.9275,79.4001,0.905
7.9275,79.4656,0.797
7.9275,79.5311,1.0506
7.9275,79.7275,35.098
7.862,66.1747,0.2682
7.862,66.2401,0.1525
7.862,66.3056,0.1668
7.862,66.3711,0.178
7.862,66.4366,0.1699
7.862,66.502,0.1672
7.862,66.5675,0.1665
7.862,66.633,0.17
7.862,66.6985,0.1414
7.862,66.8294,0.3557
7.862,67.0258,0.1593
7.862,67.0913,0.1742
7.862,67.1568,0.2304
7.862,67.2222,0.1462
7.862,67.2877,0.1789
7.862,67.5496,0.237
7.862,67.6151,0.1872
7.862,67.6805,0.1769
7.862,67.746,0.1838
7.862,67.8115,0.1831
7.862,67.877,0.1669
7.862,67.9424,0.1659
7.862,68.0079,0.1714
7.862,68.1388,0.1892
7.862,68.2043,0.1877
7.862,68.2698,0.1738
7.862,68.3353,0.1536
7.862,68.4662,0.1732
7.862,68.5317,0.1568
7.862,68.5972,0.1272
7.862,68.6626,0.1968
7.862,68.7936,0.1883
7.862,68.859,0.1658
7.862,68.9245,0.1908
7.862,68.99,0.1866
7.862,69.0555,0.1446
7.862,69.1209,0.1627
7.862,69.1864,0.1691
7.862,69.2519,0.1422
7.862,69.3174,0.151
7.862,69.3828,0.1653
7.862,69.4483,0.1671
7.862,69.5138,0.2173
7.862,69.5792,0.1647
7.862,69.6447,0.164
7.862,69.7102,0.1863
7.862,69.7757,0.1898
7.862,69.8411,0.1723
7.862,69.9066,0.1857
7.862,69.9721,0.172
7.862,70.0376,0.1542
7.862,70.103,0.2706
7.862,70.1685,0.257
7.862,70.234,0.1944
7.862,70.2994,0.1653
7.862,70.3649,0.1949
7.862,76.6503,0.9424
7.862,76.7158,1.0264
7.862,76.7812,0.9277
7.862,76.8467,1.0408
7.862,76.9122,1.009
7.862,76.9776,0.7996
7.862,77.0431,0.7586
7.862,77.1086,0.8359
7.862,77.1741,1.278
7.862,77.2395,1.447
7.862,77.305,1.3332
7.862,77.3705,1.2986
7.862,77.436,1.2712
7.862,77.5014,1.1382
7.862,77.5669,1.2968
7.862,77.6324,1.4978
7.862,77.6978,1.6525
7.862,77.7633,1.5354
7.862,77.8288,3.0175
7.862,77.8943,2.2371
7.862,77.9597,2.6943
7.862,78.0252,3.8821
7.862,78.0907,4.2579
7.862,78.1562,1.8173
7.862,78.2216,14.2697
7.862,78.2871,24.2431
7.862,78.3526,21.9112
7.862,78.418,4.2464
7.862,78.4835,3.9332
7.862,78.549,5.9445
7.862,78.6145,2.1114
7.862,78.6799,2.3685
7.862,78.7454,2.0001
7.862,78.8109,1.8939
7.862,78.8763,2.3146
7.862,78.9418,1.7504
7.862,79.0073,1.6115
7.862,79.0728,1.3219
7.862,79.1382,1.764
7.862,79.2037,1.0628
7.862,79.2692,0.9059
7.862,79.3347,0.8674
7.862,79.4001,0.6337
7.862,79.4656,1.5925
7.862,79.5311,0.7277
7.862,79.5965,1.1999
7.862,79.662,34.8057
7.7965,66.1747,0.4448
7.7965,66.2401,0.1503
7.7965,66.3056,0.1636
7.7965,66.3711,0.1796
7.7965,66.4366,0.1696
7.7965,66.502,0.1697
7.7965,66.5675,0.2017
7.7965,66.9603,0.2077
7.7965,67.0258,0.1795
7.7965,67.0913,0.1384
7.7965,67.1568,0.1706
7.7965,67.2222,0.1606
7.7965,67.3532,0.1625
7.7965,67.5496,0.24
7.7965,67.6151,0.1826
7.7965,67.6805,0.1913
7.7965,67.746,0.1833
7.7965,67.8115,0.1502
7.7965,67.877,0.1625
7.7965,67.9424,0.164
7.7965,68.0079,0.1677
7.7965,68.1388,0.1881
7.7965,68.2043,0.0957
7.7965,68.2698,0.1754
7.7965,68.3353,0.2668
7.7965,68.4007,0.1327
7.7965,68.4662,0.1583
7.7965,68.5972,0.2537
7.7965,68.6626,0.1725
7.7965,68.7936,0.1174
7.7965,68.859,0.1773
7.7965,68.9245,0.1661
7.7965,68.99,0.1424
7.7965,69.0555,0.1484
7.7965,69.1209,0.1507
7.7965,69.1864,0.1517
7.7965,69.2519,0.1472
7.7965,69.3174,0.1521
7.7965,69.3828,0.1754
7.7965,69.4483,0.1706
7.7965,69.5138,0.3092
7.7965,69.5792,0.1673
7.7965,69.6447,0.1717
7.7965,69.7102,0.1742
7.7965,69.7757,0.2361
7.7965,69.8411,0.2073
7.7965,69.9066,0.2232
7.7965,69.9721,0.184
7.7965,70.0376,0.3731
7.7965,70.103,0.1899
7.7965,70.1685,0.1805
7.7965,70.234,0.2485
7.7965,70.2994,0.2934
7.7965,70.3649,0.1976
7.7965,70.4304,0.1187
7.7965,76.5193,0.8006
7.7965,76.6503,1.3711
7.7965,76.7158,0.805
7.7965,76.7812,0.8973
7.7965,76.9122,0.8626
7.7965,76.9776,1.3637
7.7965,77.0431,0.7649
7.7965,77.1086,0.673
7.7965,77.1741,0.7973
7.7965,77.2395,0.9051
7.7965,77.305,1.1148
7.7965,77.3705,1.216
7.7965,77.436,1.5797
7.7965,77.5014,1.462
7.7965,77.5669,1.4924
7.7965,77.6324,2.1359
7.7965,77.6978,2.6739
7.7965,77.7633,2.3908
7.7965,77.8288,2.7947
7.7965,77.8943,1.4467
7.7965,77.9597,1.5604
7.7965,78.0252,1.5402
7.7965,78.0907,2.4657
7.7965,78.1562,2.0879
7.7965,78.2216,3.1669
7.7965,78.2871,10.2198
7.7965,78.3526,21.0329
7.7965,78.418,2.3757
7.7965,78.4835,9.533
7.7965,78.549,5.2374
7.7965,78.6145,2.7319
7.7965,78.6799,2.5371
7.7965,78.7454,2.3342
7.7965,78.8109,2.3426
7.7965,78.8763,2.5282
7.7965,78.9418,1.5253
7.7965,79.0073,1.1913
7.7965,79.0728,1.6801
7.7965,79.1382,1.6708
7.7965,79.2037,1.5417
7.7965,79.2692,0.9183
7.7965,79.3347,0.8639
7.7965,79.4001,0.9068
7.7965,79.4656,0.6322
7.7965,79.5311,0.9717
7.7965,79.5965,0.8912
7.7965,79.662,37.5677
7.7965,79.7275,24.2352
7.731,66.1747,0.2922
7.731,66.2401,0.1462
7.731,66.3056,0.1779
7.731,66.3711,0.17
7.731,66.4366,0.1614
7.731,66.502,0.1564
7.731,66.8949,0.19
7.731,66.9603,0.1828
7.731,67.0258,0.1656
7.731,67.0913,0.1533
7.731,67.1568,0.1551
7.731,67.2222,0.1664
7.731,67.3532,0.1817
7.731,67.4187,0.1701
7.731,67.4841,0.1875
7.731,67.5496,0.1885
7.731,67.6151,0.1843
7.731,67.6805,0.1841
7.731,67.746,0.1721
7.731,67.8115,0.1911
7.731,67.877,0.1636
7.731,67.9424,0.1622
7.731,68.0079,0.1855
7.731,68.0734,0.167
7.731,68.1388,0.1659
7.731,68.2043,0.1739
7.731,68.2698,0.1819
7.731,68.3353,0.1771
7.731,68.4007,0.1541
7.731,68.5317,0.1703
7.731,68.5972,0.204
7.731,68.6626,0.1706
7.731,68.7936,0.1585
7.731,68.859,0.1492
7.731,68.9245,0.1491
7.731,68.99,0.1343
7.731,69.0555,0.1369
7.731,69.1209,0.1558
7.731,69.1864,0.1503
7.731,69.2519,0.1481
7.731,69.3174,0.1495
7.731,69.3828,0.1592
7.731,69.4483,0.1784
7.731,69.5138,0.1767
7.731,69.5792,0.1854
7.731,69.6447,0.1448
7.731,69.7102,0.1811
7.731,69.7757,0.1813
7.731,69.8411,0.1864
7.731,69.9066,0.1804
7.731,69.9721,0.2258
7.731,70.0376,0.1803
7.731,70.103,0.1978
7.731,70.1685,0.201
7.731,70.2994,0.2687
7.731,70.3649,0.1998
7.731,70.4304,0.2822
7.731,76.4539,0.8045
7.731,76.5193,0.774
7.731,76.5848,1.5318
7.731,76.8467,0.9024
7.731,76.9122,0.9219
7.731,76.9776,0.805
7.731,77.0431,2.505
7.731,77.1086,0.5997
7.731,77.1741,0.7415
7.731,77.2395,0.8952
7.731,77.305,0.7781
7.731,77.3705,1.0988
7.731,77.436,1.0284
7.731,77.5014,1.006
7.731,77.5669,1.5704
7.731,77.6324,2.2746
7.731,77.6978,1.8516
7.731,77.7633,2.198
7.731,77.8288,2.2412
7.731,77.8943,1.5069
7.731,77.9597,1.4345
7.731,78.0252,1.5174
7.731,78.0907,1.1443
7.731,78.1562,1.724
7.731,78.2216,1.9627
7.731,78.2871,2.2647
7.731,78.3526,9.9192
7.731,78.418,2.3891
7.731,78.4835,6.3944
7.731,78.549,13.2958
7.731,78.6145,4.1008
7.731,78.6799,2.3929
7.731,78.7454,2.979
7.731,78.8109,3.1518
7.731,78.8763,2.7893
7.731,78.9418,1.17
7.731,79.0073,1.4665
7.731,79.0728,1.0591
7.731,79.1382,2.256
7.731,79.2037,1.6676
7.731,79.2692,1.0008
7.731,79.3347,0.8447
7.731,79.4001,0.7619
7.731,79.5311,1.6399
7.731,79.5965,0.8193
7.731,79.662,63.6931
7.731,79.7275,8.4781
7.6656,66.1747,0.1592
7.6656,66.2401,0.1744
7.6656,66.3056,0.1701
7.6656,66.3711,0.1821
7.6656,66.4366,0.1743
7.6656,66.6985,0.1807
7.6656,66.7639,0.1827
7.6656,66.8294,0.1815
7.6656,66.8949,0.1857
7.6656,66.9603,0.1724
7.6656,67.0258,0.1689
7.6656,67.0913,0.1619
7.6656,67.1568,0.1766
7.6656,67.2222,0.1576
7.6656,67.4187,0.2018
7.6656,67.4841,0.1919
7.6656,67.5496,0.1832
7.6656,67.6151,0.1791
7.6656,67.6805,0.1871
7.6656,67.746,0.1723
7.6656,67.877,0.1618
7.6656,67.9424,0.1978
7.6656,68.0079,0.1895
7.6656,68.0734,0.1685
7.6656,68.1388,0.1753
7.6656,68.2043,0.1827
7.6656,68.2698,0.166
7.6656,68.3353,0.1203
7.6656,68.4007,0.1551
7.6656,68.4662,0.7207
7.6656,68.5317,0.1892
7.6656,68.5972,0.2319
7.6656,68.6626,0.1471
7.6656,68.7936,0.3033
7.6656,68.859,0.1717
7.6656,68.99,0.1397
7.6656,69.0555,0.1349
7.6656,69.1209,0.1535
7.6656,69.1864,0.1373
7.6656,69.2519,0.1457
7.6656,69.3174,0.1469
7.6656,69.3828,0.1641
7.6656,69.4483,0.1765
7.6656,69.5138,0.1568
7.6656,69.5792,0.1682
7.6656,69.6447,0.1801
7.6656,69.7102,0.1829
7.6656,69.7757,0.1693
7.6656,69.8411,0.0554
7.6656,69.9066,0.176
7.6656,69.9721,0.1955
7.6656,70.0376,0.1785
7.6656,70.103,0.1988
7.6656,70.1685,0.1845
7.6656,70.234,0.1811
7.6656,70.2994,0.1576
7.6656,70.3649,0.1782
7.6656,70.4304,0.1388
7.6656,76.7812,0.693
7.6656,76.8467,0.7554
7.6656,76.9122,0.8713
7.6656,76.9776,0.8391
7.6656,77.0431,0.9058
7.6656,77.1086,1.1178
7.6656,77.1741,0.9032
7.6656,77.2395,0.7411
7.6656,77.305,0.6896
7.6656,77.3705,0.7406
7.6656,77.436,0.8017
7.6656,77.5014,1.0049
7.6656,77.5669,1.1248
7.6656,77.6324,1.1645
7.6656,77.6978,1.4061
7.6656,77.7633,1.9345
7.6656,77.8288,2.6372
7.6656,77.8943,1.5315
7.6656,77.9597,1.3525
7.6656,78.0252,1.5903
7.6656,78.0907,1.1975
7.6656,78.1562,1.1836
7.6656,78.2216,1.6331
7.6656,78.2871,1.4683
7.6656,78.3526,3.1371
7.6656,78.418,2.0944
7.6656,78.4835,2.1169
7.6656,78.549,6.054
7.6656,78.6145,9.3417
7.6656,78.6799,3.6972
7.6656,78.7454,2.0564
7.6656,78.8109,2.3881
7.6656,78.8763,2.5736
7.6656,78.9418,1.5647
7.6656,79.0073,1.704
7.6656,79.0728,1.388
7.6656,79.1382,1.5951
7.6656,79.2037,1.7015
7.6656,79.2692,1.4994
7.6656,79.3347,0.848
7.6656,79.4001,0.7492
7.6656,79.4656,1.2227
7.6656,79.5311,0.7318
7.6656,79.5965,0.6965
7.6656,79.7275,3.7534
7.6001,66.1747,0.1585
7.6001,66.2401,0.1625
7.6001,66.3056,0.1773
7.6001,66.3711,0.1753
7.6001,66.4366,0.1607
7.6001,66.633,0.195
7.6001,66.6985,0.1767
7.6001,66.7639,0.1776
7.6001,66.8294,0.1674
7.6001,66.8949,0.1637
7.6001,66.9603,0.1682
7.6001,67.0258,0.1574
7.6001,67.0913,0.166
7.6001,67.1568,0.1705
7.6001,67.2222,0.1962
7.6001,67.4841,0.2007
7.6001,67.5496,0.1978
7.6001,67.6151,0.1843
7.6001,67.6805,0.1722
7.6001,67.746,0.1798
7.6001,67.8115,0.1715
7.6001,67.877,0.1649
7.6001,67.9424,0.1742
7.6001,68.0734,0.1727
7.6001,68.1388,0.1563
7.6001,68.2043,0.2739
7.6001,68.2698,0.1572
7.6001,68.3353,0.2315
7.6001,68.4007,0.1509
7.6001,68.4662,0.1541
7.6001,68.5317,0.0888
7.6001,68.5972,0.1559
7.6001,68.6626,0.1488
7.6001,68.7281,0.1349
7.6001,68.7936,0.211
7.6001,68.859,0.1705
7.6001,68.9245,0.1457
7.6001,69.0555,0.1966
7.6001,69.1209,0.1478
7.6001,69.1864,0.1443
7.6001,69.2519,0.1566
7.6001,69.3174,0.1577
7.6001,69.3828,0.1712
7.6001,69.4483,0.1792
7.6001,69.5138,0.1846
7.6001,69.5792,0.1759
7.6001,69.6447,0.175
7.6001,69.7102,0.1968
7.6001,69.7757,0.2008
7.6001,69.8411,0.1795
7.6001,69.9066,0.1807
7.6001,69.9721,0.1772
7.6001,70.0376,0.1713
7.6001,70.1685,0.2393
7.6001,70.234,0.1619
7.6001,70.2994,0.1946
7.6001,70.3649,0.1837
7.6001,70.4304,0.2038
7.6001,76.3884,0.7779
7.6001,76.5193,0.7317
7.6001,76.5848,3.8977
7.6001,76.7158,0.7326
7.6001,76.7812,0.7515
7.6001,76.8467,0.7815
7.6001,76.9122,0.7787
7.6001,76.9776,2.0273
7.6001,77.0431,0.8316
7.6001,77.1086,0.7493
7.6001,77.1741,0.6782
7.6001,77.2395,0.9903
7.6001,77.305,0.9995
7.6001,77.3705,0.7917
7.6001,77.436,0.7518
7.6001,77.5014,1.0056
7.6001,77.5669,1.0796
7.6001,77.6324,1.2696
7.6001,77.6978,1.3224
7.6001,77.7633,1.2147
7.6001,77.8288,1.3798
7.6001,77.8943,1.7971
7.6001,77.9597,1.5386
7.6001,78.0252,1.463
7.6001,78.0907,1.1044
7.6001,78.1562,1.1408
7.6001,78.2216,1.174
7.6001,78.2871,1.5519
7.6001,78.3526,1.2822
7.6001,78.418,1.5164
7.6001,78.4835,5.4893
7.6001,78.549,3.6589
7.6001,78.6145,7.0526
7.6001,78.6799,9.535
7.6001,78.7454,5.2841
7.6001,78.8109,2.7562
7.6001,78.8763,1.6985
7.6001,78.9418,1.116
7.6001,79.0073,1.4007
7.6001,79.0728,1.4172
7.6001,79.1382,1.9615
7.6001,79.2037,1.6993
7.6001,79.2692,1.4213
7.6001,79.3347,0.8595
7.6001,79.4001,0.7772
7.6001,79.4656,2.097
7.6001,79.5311,0.6789
7.6001,79.5965,0.814
7.6001,79.662,43.2408
7.6001,79.7275,9.4455
7.5346,66.1092,0.297
7.5346,66.1747,0.1673
7.5346,66.2401,0.1547
7.5346,66.3056,0.1732
7.5346,66.3711,0.1671
7.5346,66.4366,0.1588
7.5346,66.502,0.1709
7.5346,66.5675,0.1824
7.5346,66.633,0.175
7.5346,66.6985,0.1755
7.5346,66.7639,0.1679
7.5346,66.8294,0.1703
7.5346,66.8949,0.1581
7.5346,66.9603,0.1604
7.5346,67.0258,0.1592
7.5346,67.0913,0.1645
7.5346,67.1568,0.1637
7.5346,67.4187,0.187
7.5346,67.4841,0.1814
7.5346,67.5496,0.1762
7.5346,67.6151,0.1772
7.5346,67.6805,0.1791
7.5346,67.746,0.172
7.5346,67.8115,0.1681
7.5346,67.877,0.1724
7.5346,68.0734,0.133
7.5346,68.1388,0.1522
7.5346,68.2043,0.1905
7.5346,68.2698,0.1602
7.5346,68.3353,0.2653
7.5346,68.4007,0.1696
7.5346,68.4662,0.2789
7.5346,68.5317,0.2411
7.5346,68.5972,0.1501
7.5346,68.6626,0.1501
7.5346,68.7281,0.1142
7.5346,68.7936,0.2732
7.5346,68.859,0.1399
7.5346,68.9245,0.1574
7.5346,68.99,0.1453
7.5346,69.0555,0.6285
7.5346,69.1209,0.1493
7.5346,69.1864,0.144
7.5346,69.2519,0.3439
7.5346,69.3174,0.1587
7.5346,69.3828,0.1516
7.5346,69.5138,0.2413
7.5346,69.5792,0.1806
7.5346,69.7102,0.1779
7.5346,69.7757,0.3002
7.5346,69.8411,0.1831
7.5346,69.9066,0.1852
7.5346,69.9721,0.1914
7.5346,70.0376,0.2248
7.5346,70.103,0.2013
7.5346,70.234,0.1643
7.5346,70.2994,0.1792
7.5346,70.3649,0.1793
7.5346,70.4304,0.1846
7.5346,76.3884,0.68
7.5346,76.5193,0.6182
7.5346,76.5848,0.6293
7.5346,76.7158,0.9927
7.5346,76.7812,0.7878
7.5346,76.8467,1.0601
7.5346,76.9122,1.3215
7.5346,77.1086,1.5674
7.5346,77.1741,0.6806
7.5346,77.2395,0.9532
7.5346,77.305,1.3036
7.5346,77.3705,1.1662
7.5346,77.436,1.3592
7.5346,77.5014,1.9616
7.5346,77.5669,0.854
7.5346,77.6324,0.9527
7.5346,77.6978,1.1283
7.5346,77.7633,1.2363
7.5346,77.8288,1.5195
7.5346,77.8943,1.6442
7.5346,77.9597,1.3412
7.5346,78.0252,1.3612
7.5346,78.0907,1.027
7.5346,78.1562,1.0336
7.5346,78.2216,1.1246
7.5346,78.2871,1.4652
7.5346,78.3526,1.6348
7.5346,78.418,1.5855
7.5346,78.4835,3.6206
7.5346,78.549,3.9871
7.5346,78.6145,4.807
7.5346,78.6799,9.0038
7.5346,78.7454,8.8677
7.5346,78.8109,3.8042
7.5346,78.8763,1.7267
7.5346,78.9418,1.3227
7.5346,79.0073,1.1941
7.5346,79.0728,1.2185
7.5346,79.1382,1.7528
7.5346,79.2037,1.7132
7.5346,79.2692,1.4339
7.5346,79.3347,0.9347
7.5346,79.4001,0.7064
7.5346,79.4656,0.6605
7.5346,79.5311,0.766
7.5346,79.5965,1.683
7.5346,79.7275,5.0713
7.4692,66.1092,0.5053
7.4692,66.1747,0.1549
7.4692,66.2401,0.1527
7.4692,66.3056,0.1703
7.4692,66.3711,0.1552
7.4692,66.4366,0.1684
7.4692,66.502,0.179
7.4692,66.5675,0.2748
7.4692,66.633,0.1656
7.4692,66.6985,0.1623
7.4692,66.7639,0.1626
7.4692,66.8294,0.1601
7.4692,66.8949,0.1587
7.4692,66.9603,0.153
7.4692,67.0258,0.157
7.4692,67.0913,0.157
7.4692,67.1568,0.1618
